,age,sex,decile_score,priors_count,race,days_in_jail,c_days_from_compas,is_violent_recid,v_decile_score,is_recid
6192,25,0,3,0,Caucasian,0.0,1.0,0,3,0
6193,38,1,1,1,Hispanic,0.0,94.0,0,1,0
6194,23,1,8,4,African-American,0.0,1.0,0,5,1
6195,23,1,8,4,African-American,0.0,1.0,0,5,1
6196,23,1,8,4,African-American,0.0,1.0,0,5,1
6197,23,1,8,4,African-American,0.0,1.0,0,5,1
6198,23,1,8,4,African-American,0.0,1.0,0,5,1
6199,41,0,1,0,Hispanic,0.0,1.0,0,1,0
6200,27,0,9,7,Caucasian,22.0,1.0,0,5,0
6201,53,1,1,0,Other,0.0,0.0,0,1,0
6202,34,1,1,0,African-American,2.0,1.0,0,1,0
6203,24,1,1,0,Hispanic,1.0,1.0,0,3,1
6204,24,1,1,0,Hispanic,1.0,1.0,0,3,1
6205,24,1,1,0,Hispanic,1.0,1.0,0,3,1
6206,28,1,10,0,African-American,117.0,1.0,0,7,0
6207,26,1,1,1,African-American,32.0,1.0,0,2,0
6208,31,0,5,1,Caucasian,0.0,23.0,0,2,0
6209,32,0,4,1,African-American,5.0,1.0,0,2,0
6210,27,1,2,0,African-American,0.0,1.0,0,3,0
6211,44,1,2,4,Caucasian,1.0,1.0,0,3,0
6212,44,1,2,4,Caucasian,1.0,1.0,0,3,0
6213,44,1,2,4,Caucasian,1.0,1.0,0,3,0
6214,44,1,2,4,Caucasian,1.0,1.0,0,3,0
6215,27,0,2,0,Caucasian,5.0,1.0,0,2,0
6216,28,1,9,14,Caucasian,0.0,1.0,0,3,0
6217,55,1,1,1,Caucasian,1.0,1.0,0,1,0
6218,22,0,4,2,African-American,59.0,60.0,0,5,0
6219,36,1,5,15,African-American,1.0,0.0,0,1,0
6220,36,1,5,15,African-American,1.0,0.0,0,1,0
6221,29,1,8,6,African-American,1.0,236.0,0,6,1
6222,29,1,8,6,African-American,1.0,236.0,0,6,1
6223,29,1,8,6,African-American,1.0,236.0,0,6,1
6224,23,1,4,1,African-American,1.0,1.0,0,6,0
6225,23,1,4,1,African-American,1.0,1.0,0,6,0
6226,56,1,1,1,African-American,0.0,1.0,0,2,0
6227,27,1,6,2,Caucasian,0.0,1.0,0,3,1
6228,27,1,6,2,Caucasian,0.0,1.0,0,3,1
6229,27,1,6,2,Caucasian,0.0,1.0,0,3,1
6230,28,1,4,6,African-American,20.0,21.0,0,3,0
6231,28,1,4,6,African-American,20.0,21.0,0,3,0
6232,37,1,6,1,Caucasian,1.0,1.0,0,4,0
6233,38,1,2,0,Caucasian,1.0,1.0,0,2,0
6234,32,1,8,1,African-American,1.0,1.0,0,3,1
6235,32,1,8,1,African-American,1.0,1.0,0,3,1
6236,32,1,8,1,African-American,1.0,1.0,0,3,1
6237,32,1,8,1,African-American,1.0,1.0,0,3,1
6238,27,1,7,4,African-American,31.0,31.0,0,8,0
6239,27,1,7,4,African-American,31.0,31.0,0,8,0
6240,27,1,7,4,African-American,31.0,31.0,0,8,0
6241,27,1,7,4,African-American,31.0,31.0,0,8,0
6242,41,1,10,18,African-American,33.0,1.0,0,8,1
6243,41,1,10,18,African-American,33.0,1.0,0,8,1
6244,41,1,10,18,African-American,33.0,1.0,0,8,1
6245,41,1,10,18,African-American,33.0,1.0,0,8,1
6246,41,1,10,18,African-American,33.0,1.0,0,8,1
6247,41,1,10,18,African-American,33.0,1.0,0,8,1
6248,34,1,10,2,African-American,69.0,1.0,0,6,0
6249,34,1,10,2,African-American,69.0,1.0,0,6,0
6250,21,1,9,0,African-American,0.0,1.0,0,9,-1
6251,21,1,9,0,African-American,0.0,1.0,0,9,-1
6252,22,1,6,1,African-American,1.0,1.0,0,4,1
6253,22,1,6,1,African-American,1.0,1.0,0,4,1
6254,22,1,6,1,African-American,1.0,1.0,0,4,1
6255,61,1,1,0,African-American,1.0,1.0,0,1,0
6256,58,1,4,0,Caucasian,0.0,1.0,0,8,-1
6257,37,1,2,1,Caucasian,0.0,1.0,0,1,1
6258,37,1,2,1,Caucasian,0.0,1.0,0,1,1
6259,45,1,2,3,African-American,1.0,0.0,0,2,0
6260,31,0,8,14,African-American,1.0,1.0,0,8,0
6261,31,0,8,14,African-American,1.0,1.0,0,8,0
6262,31,0,8,14,African-American,1.0,1.0,0,8,0
6263,31,0,8,14,African-American,1.0,1.0,0,8,0
6264,31,0,8,14,African-American,1.0,1.0,0,8,0
6265,30,1,1,0,African-American,1.0,1.0,0,1,0
6266,30,1,1,0,African-American,1.0,1.0,0,1,0
6267,42,1,5,7,African-American,1.0,1.0,1,1,1
6268,26,1,5,0,African-American,0.0,1.0,0,6,-1
6269,26,1,9,20,African-American,29.0,1.0,0,6,1
6270,35,0,9,1,African-American,0.0,2385.0,0,3,0
6271,35,0,9,1,African-American,0.0,2385.0,0,3,0
6272,33,1,9,0,Caucasian,0.0,1.0,0,3,1
6273,33,1,9,0,Caucasian,0.0,1.0,0,3,1
6274,33,1,9,0,Caucasian,0.0,1.0,0,3,1
6275,33,1,9,0,Caucasian,0.0,1.0,0,3,1
6276,33,1,9,0,Caucasian,0.0,1.0,0,3,1
6277,33,1,9,0,Caucasian,0.0,1.0,0,3,1
6278,33,1,9,0,Caucasian,0.0,1.0,0,3,1
6279,22,1,2,0,Caucasian,0.0,0.0,0,4,1
6280,32,1,5,2,Caucasian,28.0,62.0,0,7,1
6281,32,1,5,2,Caucasian,28.0,62.0,0,7,1
6282,36,0,1,1,African-American,1.0,1.0,0,1,0
6283,54,1,1,0,Caucasian,0.0,0.0,0,1,0
6284,35,0,1,3,Hispanic,3.0,1.0,0,1,0
6285,25,1,9,5,African-American,155.0,1.0,0,9,1
6286,25,1,9,5,African-American,155.0,1.0,0,9,1
6287,25,1,9,5,African-American,155.0,1.0,0,9,1
6288,24,1,5,3,Caucasian,39.0,1.0,0,4,1
6289,24,1,5,3,Caucasian,39.0,1.0,0,4,1
6290,23,1,7,0,Hispanic,1.0,1.0,0,5,0
6291,61,1,1,0,Caucasian,0.0,0.0,0,1,0
6292,41,0,2,6,African-American,3.0,1.0,0,1,0
6293,41,0,2,6,African-American,3.0,1.0,0,1,0
6294,42,0,1,0,Caucasian,0.0,1.0,0,1,0
6295,35,1,3,0,Caucasian,1.0,1.0,0,2,0
6296,28,1,2,1,Caucasian,1.0,1.0,0,3,1
6297,28,1,2,1,Caucasian,1.0,1.0,0,3,1
6298,27,1,5,1,African-American,2.0,1.0,0,3,0
6299,24,1,3,2,Caucasian,15.0,18.0,0,5,0
6300,33,1,5,14,African-American,0.0,60.0,0,2,0
6301,32,1,10,16,African-American,0.0,1.0,0,7,1
6302,32,1,10,16,African-American,0.0,1.0,0,7,1
6303,32,1,10,16,African-American,0.0,1.0,0,7,1
6304,32,1,10,16,African-American,0.0,1.0,0,7,1
6305,38,1,1,0,Caucasian,7.0,7.0,0,1,0
6306,33,1,9,0,Caucasian,0.0,1.0,0,1,0
6307,21,1,3,1,Caucasian,0.0,1.0,0,6,1
6308,21,1,3,1,Caucasian,0.0,1.0,0,6,1
6309,40,1,1,1,Caucasian,61.0,241.0,0,2,0
6310,27,1,7,1,African-American,168.0,1.0,0,8,1
6311,27,1,7,1,African-American,168.0,1.0,0,8,1
6312,39,1,4,0,Caucasian,1.0,2.0,0,1,0
6313,29,1,1,0,Caucasian,1.0,1.0,0,2,0
6314,29,1,1,0,Caucasian,1.0,1.0,0,2,0
6315,29,1,1,0,Caucasian,1.0,1.0,0,2,0
6316,29,1,3,1,Caucasian,0.0,2.0,0,4,0
6317,38,1,4,3,Caucasian,0.0,2.0,0,1,0
6318,65,1,4,6,Caucasian,54.0,35.0,0,1,0
6319,65,1,4,6,Caucasian,54.0,35.0,0,1,0
6320,36,1,4,1,Caucasian,2.0,24.0,0,1,1
6321,36,1,4,1,Caucasian,2.0,24.0,0,1,1
6322,36,1,4,1,Caucasian,2.0,24.0,0,1,1
6323,46,1,7,0,African-American,0.0,0.0,0,1,1
6324,46,1,7,0,African-American,0.0,0.0,0,1,1
6325,57,0,1,1,Caucasian,1.0,52.0,0,1,0
6326,54,1,3,6,African-American,1.0,1.0,0,3,0
6327,44,1,6,7,African-American,24.0,1.0,0,4,1
6328,44,1,6,7,African-American,24.0,1.0,0,4,1
6329,20,1,5,0,African-American,3.0,1.0,0,7,0
6330,27,1,2,0,African-American,1.0,1.0,0,2,0
6331,27,1,7,8,African-American,49.0,1.0,1,8,1
6332,27,1,7,8,African-American,49.0,1.0,1,8,1
6333,61,1,1,0,Caucasian,2.0,0.0,0,1,0
6334,47,1,1,0,African-American,0.0,1.0,0,1,1
6335,47,1,1,0,African-American,0.0,1.0,0,1,1
6336,31,1,10,0,African-American,0.0,1.0,0,6,-1
6337,27,1,1,1,African-American,0.0,1.0,0,2,0
6338,28,1,2,0,Caucasian,1.0,1.0,0,2,1
6339,28,1,2,0,Caucasian,1.0,1.0,0,2,1
6340,33,1,9,0,African-American,0.0,1.0,0,5,-1
6341,31,0,5,1,Caucasian,10.0,1.0,0,4,1
6342,31,0,5,1,Caucasian,10.0,1.0,0,4,1
6343,20,1,8,2,Caucasian,0.0,3.0,0,8,0
6344,26,1,4,9,Caucasian,1.0,0.0,1,3,1
6345,26,1,4,9,Caucasian,1.0,0.0,1,3,1
6346,26,1,4,9,Caucasian,1.0,0.0,1,3,1
6347,43,0,4,0,Caucasian,442.0,1.0,0,2,0
6348,53,1,2,2,African-American,7.0,1.0,0,1,1
6349,26,1,5,1,African-American,22.0,1.0,0,5,1
6350,26,1,5,1,African-American,22.0,1.0,0,5,1
6351,26,1,5,1,African-American,22.0,1.0,0,5,1
6352,27,0,4,2,Caucasian,1.0,1.0,0,3,0
6353,25,1,4,2,African-American,18.0,23.0,0,4,0
6354,25,1,4,2,African-American,18.0,23.0,0,4,0
6355,30,1,1,3,African-American,1.0,1.0,0,1,0
6356,23,1,10,5,Other,32.0,1.0,1,9,1
6357,21,0,8,4,African-American,0.0,463.0,0,8,1
6358,21,0,8,4,African-American,0.0,463.0,0,8,1
6359,21,0,8,4,African-American,0.0,463.0,0,8,1
6360,23,1,4,1,African-American,2.0,1.0,0,6,0
6361,32,1,6,0,African-American,3.0,1.0,0,3,0
6362,32,1,6,0,African-American,3.0,1.0,0,3,0
6363,30,1,1,3,Other,0.0,1.0,0,1,0
6364,45,0,3,2,African-American,11.0,1.0,0,1,0
6365,45,0,3,2,African-American,11.0,1.0,0,1,0
6366,40,1,6,9,African-American,0.0,1.0,0,2,0
6367,40,1,6,9,African-American,0.0,1.0,0,2,0
6368,32,0,7,2,Other,98.0,1.0,0,7,0
6369,27,1,5,2,African-American,9.0,1.0,0,4,1
6370,45,1,2,2,Caucasian,140.0,1.0,0,1,0
6371,57,1,9,6,African-American,76.0,132.0,0,5,1
6372,57,1,9,6,African-American,76.0,132.0,0,5,1
6373,57,1,9,6,African-American,76.0,132.0,0,5,1
6374,57,1,9,6,African-American,76.0,132.0,0,5,1
6375,24,1,6,5,African-American,0.0,1.0,0,6,0
6376,44,1,6,8,Caucasian,2.0,782.0,0,5,1
6377,44,1,6,8,Caucasian,2.0,782.0,0,5,1
6378,67,1,1,1,Other,0.0,1.0,0,1,0
6379,26,0,2,0,African-American,0.0,1.0,0,2,0
6380,21,1,8,0,Caucasian,7.0,1.0,1,7,1
6381,40,1,2,2,Hispanic,178.0,1.0,0,3,0
6382,21,1,2,0,African-American,1.0,1.0,0,5,0
6383,63,1,6,1,African-American,0.0,347.0,0,2,0
6384,62,0,1,0,Caucasian,3.0,1.0,0,1,0
6385,48,1,3,0,Caucasian,27.0,1.0,0,2,0
6386,35,1,4,1,Caucasian,44.0,1.0,0,4,0
6387,53,1,1,1,African-American,0.0,90.0,0,1,0
6388,62,1,3,3,African-American,1.0,1.0,0,1,1
6389,62,1,3,3,African-American,1.0,1.0,0,1,1
6390,28,1,10,5,African-American,136.0,1.0,0,10,0
6391,56,1,2,1,Caucasian,1.0,0.0,0,1,0
6392,35,1,1,2,Hispanic,8.0,8.0,0,1,0
6393,56,0,1,2,Hispanic,49.0,1.0,0,1,1
6394,30,1,4,12,African-American,0.0,53.0,0,3,0
6395,28,1,4,0,Caucasian,0.0,1.0,0,3,-1
6396,21,1,9,1,Hispanic,4.0,40.0,0,8,0
6397,21,1,9,1,Hispanic,4.0,40.0,0,8,0
6398,21,1,9,1,Hispanic,4.0,40.0,0,8,0
6399,21,1,9,1,Hispanic,4.0,40.0,0,8,0
6400,21,1,9,1,Hispanic,4.0,40.0,0,8,0
6401,22,1,7,2,African-American,1.0,1.0,0,8,1
6402,22,1,7,2,African-American,1.0,1.0,0,8,1
6403,22,1,7,2,African-American,1.0,1.0,0,8,1
6404,22,1,7,2,African-American,1.0,1.0,0,8,1
6405,22,1,7,2,African-American,1.0,1.0,0,8,1
6406,26,1,8,5,African-American,36.0,1.0,0,9,1
6407,26,1,8,5,African-American,36.0,1.0,0,9,1
6408,26,1,8,5,African-American,36.0,1.0,0,9,1
6409,43,0,2,0,Caucasian,0.0,1.0,0,1,-1
6410,40,1,5,16,African-American,2.0,1.0,0,2,0
6411,54,1,7,2,African-American,35.0,1.0,0,3,0
6412,43,1,1,0,Caucasian,0.0,1.0,0,1,-1
6413,35,1,5,4,African-American,1.0,159.0,0,6,0
6414,35,1,5,4,African-American,1.0,159.0,0,6,0
6415,22,1,3,1,African-American,15.0,1.0,0,6,1
6416,22,1,3,1,African-American,15.0,1.0,0,6,1
6417,60,1,1,3,Caucasian,0.0,102.0,0,1,0
6418,37,0,3,7,African-American,1.0,1.0,0,1,0
6419,32,0,2,0,African-American,0.0,1.0,0,1,0
6420,33,0,6,3,African-American,9.0,1.0,0,4,1
6421,38,1,3,2,Other,0.0,0.0,0,3,1
6422,38,1,3,2,Other,0.0,0.0,0,3,1
6423,53,1,1,0,Caucasian,1.0,1.0,0,1,0
6424,26,0,6,3,African-American,1.0,1.0,0,4,0
6425,32,1,1,0,Caucasian,0.0,1.0,0,1,0
6426,26,1,2,0,Caucasian,0.0,1.0,0,3,0
6427,61,1,1,0,Caucasian,2.0,1.0,0,1,0
6428,21,1,10,0,African-American,0.0,1.0,0,7,0
6429,20,1,4,0,Caucasian,0.0,1.0,0,6,-1
6430,69,1,5,22,African-American,1.0,1.0,0,4,0
6431,31,1,2,2,Hispanic,0.0,1.0,0,2,0
6432,26,1,4,0,African-American,0.0,0.0,0,4,0
6433,30,1,10,9,African-American,196.0,0.0,1,7,1
6434,30,1,10,9,African-American,196.0,0.0,1,7,1
6435,38,1,1,0,African-American,0.0,1.0,0,1,-1
6436,21,1,4,1,Caucasian,0.0,5.0,0,5,0
6437,21,1,4,1,Caucasian,0.0,5.0,0,5,0
6438,21,1,4,1,Caucasian,0.0,5.0,0,5,0
6439,54,0,8,3,African-American,0.0,1.0,0,4,0
6440,29,1,1,0,Caucasian,1.0,1.0,0,2,0
6441,32,0,8,0,Caucasian,26.0,1.0,0,4,0
6442,24,0,3,0,Hispanic,1.0,2.0,0,4,0
6443,24,0,3,0,Hispanic,1.0,2.0,0,4,0
6444,23,1,7,1,African-American,1.0,13.0,0,4,0
6445,26,1,8,0,Hispanic,0.0,1.0,0,10,-1
6446,41,1,2,0,Caucasian,0.0,1.0,0,1,0
6447,45,1,6,0,African-American,0.0,1.0,0,3,1
6448,31,1,5,10,African-American,1.0,1.0,0,3,1
6449,22,1,3,0,Caucasian,1.0,2.0,0,5,0
6450,64,1,1,0,Caucasian,1.0,0.0,0,1,0
6451,54,0,3,0,Caucasian,20.0,1.0,1,1,1
6452,54,0,3,0,Caucasian,20.0,1.0,1,1,1
6453,50,1,1,2,Caucasian,0.0,1.0,1,1,1
6454,40,1,1,2,Hispanic,1.0,5.0,0,1,0
6455,19,1,4,0,African-American,0.0,1.0,0,7,0
6456,50,0,2,5,African-American,0.0,182.0,0,1,0
6457,32,1,7,4,African-American,187.0,1.0,0,4,0
6458,37,1,3,11,Other,1.0,1.0,0,1,0
6459,21,0,8,0,African-American,1.0,1.0,0,7,1
6460,21,0,8,0,African-American,1.0,1.0,0,7,1
6461,31,1,5,2,Caucasian,20.0,194.0,0,3,0
6462,31,1,5,2,Caucasian,20.0,194.0,0,3,0
6463,50,1,1,0,Caucasian,0.0,1.0,0,1,-1
6464,39,1,1,0,Hispanic,2.0,1.0,0,1,0
6465,47,1,5,0,Hispanic,2.0,1.0,0,7,0
6466,23,1,7,6,Hispanic,5.0,1.0,0,7,1
6467,23,1,7,6,Hispanic,5.0,1.0,0,7,1
6468,30,1,3,0,Caucasian,0.0,1.0,0,3,1
6469,53,1,1,2,Caucasian,17.0,32.0,0,1,0
6470,53,1,1,2,Caucasian,17.0,32.0,0,1,0
6471,30,1,8,11,African-American,2.0,1.0,0,4,1
6472,30,1,8,11,African-American,2.0,1.0,0,4,1
6473,35,0,1,0,African-American,0.0,1.0,0,1,0
6474,21,0,9,0,African-American,1.0,1.0,0,5,0
6475,26,1,4,5,Caucasian,0.0,0.0,0,4,0
6476,26,1,4,5,Caucasian,0.0,0.0,0,4,0
6477,30,0,9,1,African-American,8.0,62.0,0,3,1
6478,59,0,2,0,African-American,0.0,1.0,0,1,0
6479,35,0,1,2,African-American,29.0,37.0,0,1,0
6480,29,1,8,13,African-American,1.0,1.0,0,3,1
6481,29,1,8,13,African-American,1.0,1.0,0,3,1
6482,29,1,8,13,African-American,1.0,1.0,0,3,1
6483,29,1,8,13,African-American,1.0,1.0,0,3,1
6484,29,1,8,13,African-American,1.0,1.0,0,3,1
6485,67,1,1,0,Hispanic,0.0,4.0,0,1,0
6486,26,1,1,0,Hispanic,1.0,1.0,0,2,0
6487,30,1,8,13,Caucasian,33.0,2.0,0,2,1
6488,30,1,8,13,Caucasian,33.0,2.0,0,2,1
6489,30,1,8,13,Caucasian,33.0,2.0,0,2,1
6490,25,1,5,5,African-American,0.0,1.0,0,4,1
6491,25,1,5,5,African-American,0.0,1.0,0,4,1
6492,45,1,6,8,Hispanic,1.0,1.0,0,3,0
6493,45,1,6,8,Hispanic,1.0,1.0,0,3,0
6494,35,1,2,4,Caucasian,0.0,167.0,0,4,0
6495,27,1,3,1,Caucasian,0.0,0.0,0,3,0
6496,24,1,6,1,Caucasian,120.0,1.0,0,4,0
6497,32,1,4,0,Caucasian,1.0,1.0,0,2,0
6498,31,1,3,2,Caucasian,0.0,2.0,0,2,0
6499,22,1,3,0,African-American,1.0,1.0,0,6,1
6500,22,1,3,0,African-American,1.0,1.0,0,6,1
6501,41,1,1,8,African-American,2.0,0.0,0,1,1
6502,41,1,1,8,African-American,2.0,0.0,0,1,1
6503,41,1,1,8,African-American,2.0,0.0,0,1,1
6504,46,1,5,3,Asian,59.0,1.0,0,2,1
6505,27,1,5,0,Other,1.0,1.0,0,3,0
6506,28,1,9,12,Other,13.0,1.0,0,7,0
6507,51,1,1,0,Caucasian,2.0,1.0,0,1,0
6508,51,1,1,0,Caucasian,2.0,1.0,0,1,0
6509,56,1,1,4,African-American,352.0,153.0,0,1,0
6510,56,1,1,4,African-American,352.0,153.0,0,1,0
6511,56,1,1,4,African-American,352.0,153.0,0,1,0
6512,37,0,6,13,African-American,1.0,1.0,0,3,1
6513,37,0,6,13,African-American,1.0,1.0,0,3,1
6514,22,1,3,0,African-American,13.0,1.0,0,5,1
6515,22,1,3,0,African-American,13.0,1.0,0,5,1
6516,34,1,2,0,Other,1.0,0.0,0,3,0
6517,33,1,7,6,African-American,187.0,187.0,0,5,0
6518,42,0,2,0,Hispanic,0.0,1.0,0,2,-1
6519,42,0,2,0,Hispanic,0.0,1.0,0,2,-1
6520,19,1,4,0,African-American,0.0,1.0,0,6,1
6521,19,1,4,0,African-American,0.0,1.0,0,6,1
6522,19,1,4,0,African-American,0.0,1.0,0,6,1
6523,45,1,2,2,Caucasian,0.0,1.0,0,1,0
6524,34,0,5,3,Caucasian,18.0,6.0,0,2,0
6525,34,0,5,3,Caucasian,18.0,6.0,0,2,0
6526,32,0,3,0,African-American,0.0,1.0,0,2,-1
6527,33,0,9,5,African-American,0.0,1.0,0,3,1
6528,33,0,9,5,African-American,0.0,1.0,0,3,1
6529,33,0,9,5,African-American,0.0,1.0,0,3,1
6530,52,1,5,7,African-American,181.0,1.0,0,1,1
6531,52,1,5,7,African-American,181.0,1.0,0,1,1
6532,52,1,5,7,African-American,181.0,1.0,0,1,1
6533,21,0,6,0,African-American,1.0,1.0,0,8,0
6534,43,1,10,6,African-American,0.0,81.0,0,5,1
6535,43,1,10,6,African-American,0.0,81.0,0,5,1
6536,43,1,10,6,African-American,0.0,81.0,0,5,1
6537,43,1,10,6,African-American,0.0,81.0,0,5,1
6538,23,1,4,3,African-American,2.0,3.0,0,6,0
6539,23,1,4,3,African-American,2.0,3.0,0,6,0
6540,33,1,6,3,Caucasian,1.0,1.0,0,6,0
6541,26,1,10,3,African-American,3.0,1.0,1,9,1
6542,26,1,10,3,African-American,3.0,1.0,1,9,1
6543,26,1,10,3,African-American,3.0,1.0,1,9,1
6544,20,0,4,0,African-American,0.0,0.0,0,5,0
6545,37,1,3,0,Caucasian,1.0,1.0,0,1,0
6546,38,1,1,1,African-American,7.0,8.0,0,1,1
6547,25,0,4,0,African-American,0.0,1.0,0,3,0
6548,35,1,1,1,Hispanic,0.0,1.0,0,1,1
6549,25,1,9,0,Caucasian,1.0,1.0,0,4,0
6550,27,1,2,1,African-American,0.0,1.0,0,2,1
6551,40,1,1,1,Other,0.0,0.0,0,1,0
6552,21,1,5,1,African-American,0.0,2.0,0,7,0
6553,37,1,1,0,Hispanic,3.0,3.0,0,1,0
6554,38,1,9,3,Caucasian,1.0,1.0,0,6,1
6555,38,1,9,3,Caucasian,1.0,1.0,0,6,1
6556,30,1,7,5,Caucasian,77.0,1.0,0,4,0
6557,37,1,4,0,Caucasian,0.0,1.0,0,1,0
6558,51,0,3,2,African-American,0.0,546.0,0,1,0
6559,31,0,7,4,African-American,1.0,1.0,0,5,0
6560,34,1,1,0,Hispanic,0.0,2.0,0,1,0
6561,22,1,3,0,Caucasian,1.0,0.0,0,5,0
6562,24,1,2,1,Hispanic,1.0,78.0,0,4,0
6563,44,1,1,0,Caucasian,1.0,1.0,0,1,0
6564,32,1,4,2,Other,6.0,14.0,0,5,0
6565,30,1,2,0,African-American,1.0,1.0,0,2,0
6566,40,1,1,0,Hispanic,0.0,1.0,0,1,0
6567,27,1,5,3,African-American,2.0,1.0,0,4,0
6568,27,1,5,3,African-American,2.0,1.0,0,4,0
6569,49,1,1,1,Caucasian,1.0,23.0,0,1,0
6570,58,1,8,2,African-American,53.0,2835.0,0,2,0
6571,58,1,8,2,African-American,53.0,2835.0,0,2,0
6572,58,1,8,2,African-American,53.0,2835.0,0,2,0
6573,58,1,8,2,African-American,53.0,2835.0,0,2,0
6574,58,1,8,2,African-American,53.0,2835.0,0,2,0
6575,58,1,8,2,African-American,53.0,2835.0,0,2,0
6576,67,1,1,0,Caucasian,0.0,0.0,0,1,0
6577,59,1,8,14,African-American,33.0,1.0,0,4,1
6578,59,1,8,14,African-American,33.0,1.0,0,4,1
6579,37,1,7,0,Caucasian,0.0,1.0,0,6,-1
6580,24,1,2,1,African-American,24.0,105.0,0,3,0
6581,21,1,10,1,African-American,1.0,1.0,0,10,1
6582,21,1,10,1,African-American,1.0,1.0,0,10,1
6583,21,1,10,1,African-American,1.0,1.0,0,10,1
6584,34,1,1,0,African-American,0.0,1.0,0,1,-1
6585,35,1,3,1,Other,1.0,25.0,0,1,0
6586,31,1,7,6,Caucasian,10.0,1.0,0,3,0
6587,31,1,7,6,Caucasian,10.0,1.0,0,3,0
6588,50,0,1,2,Caucasian,0.0,1.0,0,1,1
6589,50,0,1,2,Caucasian,0.0,1.0,0,1,1
6590,30,1,3,7,African-American,0.0,1.0,0,3,0
6591,30,1,3,7,African-American,0.0,1.0,0,3,0
6592,28,1,2,1,Caucasian,0.0,1.0,0,2,0
6593,48,1,7,7,African-American,2.0,1.0,0,3,1
6594,48,1,7,7,African-American,2.0,1.0,0,3,1
6595,48,1,7,7,African-American,2.0,1.0,0,3,1
6596,55,1,1,0,Caucasian,0.0,1.0,0,1,0
6597,24,0,3,1,Caucasian,0.0,8.0,0,4,0
6598,42,1,3,0,Caucasian,2.0,1.0,0,1,0
6599,34,1,7,0,African-American,29.0,0.0,0,8,1
6600,43,1,5,4,African-American,0.0,0.0,1,4,1
6601,44,1,1,0,African-American,42.0,0.0,0,1,0
6602,29,1,6,1,Other,0.0,549.0,0,3,0
6603,25,1,7,0,Caucasian,0.0,0.0,0,5,0
6604,25,1,7,0,Caucasian,0.0,0.0,0,5,0
6605,29,1,6,17,Hispanic,2.0,1.0,0,7,1
6606,32,1,10,11,African-American,1.0,0.0,0,7,0
6607,32,1,10,11,African-American,1.0,0.0,0,7,0
6608,32,1,10,11,African-American,1.0,0.0,0,7,0
6609,32,1,10,11,African-American,1.0,0.0,0,7,0
6610,32,1,10,11,African-American,1.0,0.0,0,7,0
6611,25,1,5,2,Caucasian,0.0,1.0,0,4,1
6612,25,1,5,2,Caucasian,0.0,1.0,0,4,1
6613,25,1,5,2,Caucasian,0.0,1.0,0,4,1
6614,32,0,3,0,African-American,1.0,1.0,0,2,1
6615,32,0,3,0,African-American,1.0,1.0,0,2,1
6616,96,1,2,2,Hispanic,0.0,3.0,0,1,1
6617,96,1,2,2,Hispanic,0.0,3.0,0,1,1
6618,35,1,4,10,African-American,0.0,1.0,0,5,1
6619,29,1,2,0,Hispanic,1.0,1.0,0,2,0
6620,27,1,5,8,Hispanic,1.0,1.0,0,4,1
6621,27,1,5,8,Hispanic,1.0,1.0,0,4,1
6622,27,1,5,8,Hispanic,1.0,1.0,0,4,1
6623,41,1,2,2,Hispanic,128.0,132.0,0,2,0
6624,41,1,2,2,Hispanic,128.0,132.0,0,2,0
6625,31,1,5,0,Hispanic,0.0,3.0,0,2,0
6626,24,1,3,1,African-American,0.0,1.0,0,3,1
6627,24,1,3,1,African-American,0.0,1.0,0,3,1
6628,24,1,3,1,African-American,0.0,1.0,0,3,1
6629,24,1,3,1,African-American,0.0,1.0,0,3,1
6630,24,1,3,1,African-American,0.0,1.0,0,3,1
6631,49,1,1,5,Hispanic,139.0,139.0,0,1,0
6632,34,1,7,0,African-American,241.0,0.0,0,4,1
6633,34,1,7,0,African-American,241.0,0.0,0,4,1
6634,48,1,1,2,African-American,1.0,1.0,0,1,1
6635,48,1,1,2,African-American,1.0,1.0,0,1,1
6636,41,1,1,1,African-American,2.0,1.0,0,1,0
6637,26,1,9,12,African-American,10.0,1.0,0,4,1
6638,26,1,9,12,African-American,10.0,1.0,0,4,1
6639,26,1,9,12,African-American,10.0,1.0,0,4,1
6640,42,1,5,0,African-American,7.0,0.0,0,2,1
6641,42,1,5,0,African-American,7.0,0.0,0,2,1
6642,29,1,5,0,African-American,42.0,1.0,0,3,0
6643,29,1,5,0,African-American,42.0,1.0,0,3,0
6644,26,1,2,0,Caucasian,1.0,1.0,0,3,0
6645,27,0,3,1,African-American,44.0,1.0,0,3,0
6646,35,1,2,4,Caucasian,31.0,1.0,0,3,0
6647,54,1,1,1,Caucasian,0.0,1.0,0,1,0
6648,54,1,1,1,Caucasian,0.0,1.0,0,1,0
6649,24,1,10,3,African-American,1.0,156.0,0,10,1
6650,24,1,10,3,African-American,1.0,156.0,0,10,1
6651,42,1,8,1,African-American,33.0,0.0,0,4,0
6652,25,1,2,1,Caucasian,0.0,1.0,0,2,0
6653,20,1,6,0,African-American,0.0,1.0,0,6,0
6654,27,1,6,0,Caucasian,1.0,3.0,0,5,0
6655,27,1,6,0,Caucasian,1.0,3.0,0,5,0
6656,21,1,7,1,African-American,1.0,1.0,0,7,0
6657,21,1,7,1,African-American,1.0,1.0,0,7,0
6658,21,1,7,1,African-American,1.0,1.0,0,7,0
